Nome: BRASILIA
Codigo Estacao: 83377
Latitude: -15.78972221
Longitude: -47.92583332
Altitude: 1161.42
Situacao: Operante
Data Inicial: 1961-09-11
Data Final: 2022-05-31
Periodicidade da Medicao: Mensal

Data Medicao;TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);
1987-12-31;25.777419;21.03871;18.222581;
1988-01-31;28.07931;22.692414;18.674194;
1988-02-29;26.925;21.82;18.265517;
1988-03-31;26.312903;21.407742;18.16129;
1988-04-30;26.596667;21.472;17.886667;
1988-05-31;26.787097;21.10129;16.429032;
1988-06-30;24.166667;18.161333;13.496667;
1988-07-31;23.351613;17.205161;12.164516;
1988-08-31;25.696774;19.34;13.677419;
1988-09-30;29;22.660667;17.233333;
1988-10-31;27.363333;21.702;17.612903;
1988-11-30;25.99;20.948667;17.413333;
1988-12-31;25.796774;20.851613;17.329032;
1989-01-31;26.690323;21.350968;17.374194;
1989-02-28;26.846429;21.058571;17.242857;
1989-03-31;26.76129;21.344516;17.551613;
1989-04-30;27.17;21.703333;17.55;
1989-05-31;25.23871;19.43871;14.687097;
1989-06-30;25.066667;19.473333;14.703704;
1989-07-31;24.693548;18.134194;12.964516;
1989-08-31;25.809677;19.853548;15.3;
1989-09-30;27.766667;21.714;17.02;
1989-10-31;26.874194;21.312903;17.403226;
1989-11-30;26.17;21.168667;17.67;
1989-12-31;23.703226;19.762581;17.596774;
1990-01-31;27.219355;21.887742;17.790323;
1990-02-28;26.146429;21.108571;17.789286;
1990-03-31;27.393548;22.088387;18.167742;
1990-04-30;27.21;21.698667;17.746667;
1990-05-31;25.570968;19.779355;15.548387;
1990-06-30;24.876667;18.75;13.676667;
1990-07-31;24.696774;18.597419;13.648387;
1990-08-31;25.3;19.571613;14.783871;
1990-09-30;26.62;20.697333;16.176667;
1990-10-31;27.874194;22.241935;17.977419;
1990-11-30;27.536667;21.982667;17.933333;
1990-12-31;26.932258;21.809677;18.141935;
1991-01-31;25.722581;20.858065;17.816129;
1991-02-28;26.332143;21.190714;17.910714;
1991-03-31;25.567742;20.88;18.135484;
1991-04-30;26.22;20.832;17.146667;
1991-05-31;24.929032;19.369032;15.177419;
1991-06-30;25.126667;19.040667;14.06;
1991-07-31;24.603226;18.27871;13.074194;
1991-08-31;25.506452;19.418065;14.167742;
1991-09-30;26.88;20.906;16.09;
1991-10-31;27.354839;21.994194;17.870968;
1991-11-30;26.34;20.944667;17.273333;
1991-12-31;26.206452;21.136774;17.83871;
1992-01-31;24.758065;20.575484;18.003226;
1992-02-29;24.444828;19.995172;17.131034;
1992-03-31;25.706452;20.831613;17.577419;
1992-04-30;26.386667;21.066667;17.55;
1992-05-31;26.374194;20.685806;16.112903;
1992-06-30;24.566667;18.460667;13.46;
1992-07-31;24.696774;18.667097;13.658065;
1992-08-31;26.287097;20.032258;15.1;
1992-09-30;25.606667;20.267333;16.713333;
1992-10-31;26.370968;20.918065;17.53871;
1992-11-30;25.693333;20.431333;17.413333;
1992-12-31;24.783871;20.087097;17.219355;
1993-01-31;27.045161;21.670968;17.351613;
1993-02-28;25.575;20.52;17.232143;
1993-03-31;28.180645;22.450323;17.754839;
1993-04-30;26.886667;21.460667;17.246667;
1993-05-31;25.222581;19.314839;14.845161;
1993-06-30;24.873333;18.689333;13.983333;
1993-07-31;26.209677;19.568387;13.922581;
1993-08-31;26.848387;20.585161;15.090323;
1993-09-30;28.55;22.35037;17.653333;
1993-10-31;27.503226;22.135484;17.903226;
1993-11-30;27.576667;22.088667;18.393333;
1993-12-31;25.674194;21.032903;17.970968;
1994-01-31;25.893548;21.229677;17.870968;
1994-02-28;27.175;21.898571;17.875;
1994-03-31;25.603226;20.931613;17.770968;
1994-04-30;26.2;21.19;17.676667;
1994-05-31;26.13871;20.603871;16.4;
1994-06-30;24.36;18.483333;13.593333;
1994-07-31;24.293548;18.203226;13.222581;
1994-08-31;27.051613;20.54129;14.709677;
1994-09-30;29.496667;23.224667;17.676667;
1994-10-31;29.958065;23.668387;18.145161;
1994-11-30;27.306667;22.190667;18.383333;
1994-12-31;26.319355;21.387097;18.235484;
1995-01-31;27.032258;21.969032;18.235484;
1995-02-28;26.603571;21.580741;18.057143;
1995-03-31;27.451613;22.049677;18.112903;
1995-04-30;26.096667;21.093333;17.746667;
1995-05-31;25.564516;20.368387;16.387097;
1995-06-30;24.84;18.74;13.613333;
1995-07-31;25.319355;19.249032;14.367742;
1995-08-31;27.587097;21.409032;15.841935;
1995-09-30;28.973333;22.44;15.896667;
1995-10-31;29.090323;22.851613;18.206452;
1995-11-30;26.173333;21.305333;17.72;
1995-12-31;25.990323;21.243226;18.229032;
1996-01-31;27.354839;22.389032;18.454839;
1996-02-29;28.148276;22.60069;18.489655;
1996-03-31;27.048387;21.8;17.954839;
1996-04-30;26;21.061333;17.34;
1996-05-31;25.880645;20.309032;15.748387;
1996-06-30;24.56;18.317333;13.22;
1996-07-31;25.441935;19.045161;13.248387;
1996-08-31;26.758065;20.640645;15.354839;
1996-09-30;28.25;22.168;16.966667;
1996-10-31;27.925806;22.491613;18.322581;
1996-11-30;25.223333;20.986;17.936667;
1996-12-31;27.054839;21.602581;17.96129;
1997-01-31;25.183871;20.636129;17.73871;
1997-02-28;26.892857;21.817857;18.064286;
1997-03-31;24.712903;20.295484;17.454839;
1997-04-30;25.11;20.182759;17.11;
1997-05-31;24.041935;18.800645;14.796774;
1997-06-30;24.186667;18.512;13.856667;
1997-07-31;24.376667;18.48;13.603226;
1997-08-31;26.735484;20.454839;14.709677;
1997-09-30;29.556667;23.418667;18.433333;
1997-10-31;29.512903;23.610323;18.535484;
1997-11-30;28.29;22.911333;19.016667;
1997-12-31;27.022581;21.949677;18.603226;
1998-01-31;27.396774;22.299355;18.716129;
1998-02-28;28.242857;23.052143;19.210714;
1998-03-31;28.177419;22.981935;19.016129;
1998-04-30;28.416667;23.084667;19.163333;
1998-05-31;26.019355;20.552903;16.303226;
1998-06-30;25.57;19.483333;14.33;
1998-07-31;26.141935;19.844516;14.029032;
1998-08-31;28.722581;22.444516;16.877419;
1998-09-30;30.593333;23.984;18.156667;
1998-10-31;28.377419;22.690323;18.545161;
1998-11-30;26.436667;21.247333;17.756667;
1998-12-31;26.735484;21.590323;18.187097;
1999-01-31;27.183871;22.078065;18.33871;
1999-02-28;27.839286;22.529286;18.532143;
1999-03-31;26.829032;21.842581;18.203226;
1999-04-30;27.4;21.648;17.143333;
1999-05-31;26.23871;20.208387;15.141935;
1999-06-30;26.396667;20.141333;14.446667;
1999-07-31;25.748387;19.885161;14.748387;
1999-08-31;26.483871;19.899355;14.029032;
1999-09-30;28.656667;22.436;17.286667;
1999-10-31;27.493548;22.233548;17.987097;
1999-11-30;26.163333;20.998667;17.496667;
1999-12-31;25.741935;21.066452;17.806452;
2000-01-31;26.545161;21.614194;18.151613;
2000-02-29;26.672414;21.56;17.810345;
2000-03-31;26.006452;21.314839;18.067742;
2000-04-30;26.476667;21.133333;16.99;
2000-05-31;26.458065;20.374194;15.016129;
2000-06-30;25.68;19.254;13.54;
2000-07-31;25.574194;18.994194;13.596774;
2000-08-31;27.716129;21.50129;15.903226;
2000-09-30;26.956667;21.299333;17.016667;
2000-10-31;29.23871;23.277419;18.422581;
2000-11-30;25.526667;20.743333;17.693333;
2000-12-31;26.745161;21.556774;18.354839;
2001-01-31;26.970968;22.092258;18.116129;
2001-02-28;28.528571;22.525714;18.125;
2001-03-31;26.312903;21.361935;17.73871;
2001-04-30;27.176667;21.854;17.753333;
2001-05-31;26.6;20.815484;16.225806;
2001-06-30;25.42;19.406667;14.58;
2001-07-31;25.832258;19.833548;14.564516;
2001-08-31;25.422581;19.526452;14.590323;
2001-09-30;27.603333;21.827333;17.17;
2001-10-31;25.987097;21.096129;17.280645;
2001-11-30;25.816667;21.254;18.126667;
2001-12-31;25.987097;21.448387;18.254839;
2002-01-31;26.43871;21.721935;18.43871;
2002-02-28;26.482143;21.485;18.128571;
2002-03-31;27.309677;22.347742;18.570968;
2002-04-30;26.626667;22.000667;17.796667;
2002-05-31;26.329032;20.874194;16.267742;
2002-06-30;24.886667;19.396;14.443333;
2002-07-31;26.193548;20.101935;14.935484;
2002-08-31;27.293548;21.537419;16.277419;
2002-09-30;27.776667;21.912667;17.013333;
2002-10-31;30.519355;24.551613;19.358065;
2002-11-30;27.493333;22.470667;18.523333;
2002-12-31;27.116129;22.26129;18.854839;
2003-01-31;26.790323;21.832903;18.674194;
2003-02-28;27.235714;22.289286;18.460714;
2003-03-31;26.064516;21.089677;17.783871;
2003-04-30;26.696667;21.806667;17.976667;
2003-05-31;25.335484;19.772903;15.083871;
2003-06-30;25.756667;19.654667;14.083333;
2003-07-31;25.23871;18.952258;13.622581;
2003-08-31;27.267742;20.894194;15.619355;
2003-09-30;28.16;22.479333;17.71;
2003-10-31;28.135484;22.428387;18.009677;
2003-11-30;26.82;21.734667;17.973333;
2003-12-31;28.022581;23.064516;18.819355;
2004-01-31;25.454839;21.178065;18.706452;
2004-02-29;25.47931;20.788966;17.975862;
2004-03-31;25.980645;21.215484;18.112903;
2004-04-30;25.856667;21.060667;17.62;
2004-05-31;25.735484;20.68129;16.732258;
